Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],353,0,41,41.18130311614731,40,43,5.0,70.69616273585333,0.0,41,41,41,41,42,42,42,42,43,43,43
GET,on_start,5,0,1,14.2,1,66,5.0,1.0013620784115203,0.0,1,2,2,66,66,66,66,66,66,66,66
,Aggregated,358,0,41,40.80446927374302,1,66,5.0,71.69752481426485,0.0,41,41,41,41,42,42,42,42,66,66,66
