Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value]&op=dec,1363329,0,41,40.64014628897353,40,56,5.0,757.5562537291864,0.0,41,41,41,41,41,41,42,42,42,44,56
GET,/api/update?value=[value]&op=inc,1365996,0,41,40.64034887364238,40,55,5.0,759.03821628459,0.0,41,41,41,41,41,41,42,42,42,45,55
GET,on_start_inc,64,0,41,40.890625,40,42,5.0,0.03556265599768503,0.0,41,41,41,41,41,42,42,42,42,42,42
GET,on_start_setup,64,0,1,2.515625,0,68,5.0,0.03556265599768503,0.0,1,1,2,2,3,4,7,68,68,68,68
,Aggregated,2729453,0,41,40.63935960795075,0,68,5.0,1516.6655953257718,0.0,41,41,41,41,41,41,42,42,42,44,68
