Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],14448,0,40,40.50422203765227,40,53,5.0,24.097473682396476,0.0,40,41,41,41,41,41,41,41,42,48,53
GET,on_start,16,0,41,43.25,41,70,5.0,0.02668601736699499,0.0,42,42,42,42,42,70,70,70,70,70,70
,Aggregated,14464,0,40,40.50725940265487,40,70,5.0,24.12415969976347,0.0,40,41,41,41,41,41,41,41,42,53,70
