Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/query,2698078,0,41,41.17358023007489,40,68,2.999602680130078,1499.4735624191414,0.0,41,41,41,42,42,42,43,43,44,53,68
GET,on_start,64,0,1,3.140625,1,63,5.0,0.0355683964640107,0.0,1,2,3,3,4,5,28,63,63,63,63
,Aggregated,2698142,0,41,41.172678087365306,1,68,2.9996501296077076,1499.5091308156054,0.0,41,41,41,42,42,42,43,43,44,53,68
