Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1674592539,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1674592540,1,,Aggregated,0.000000,0.000000,41,41,41,41,42,42,63,63,63,63,63,23,0,41,42.08695652173913,41,63,4.086956521739131
1674592541,1,,Aggregated,0.000000,0.000000,41,41,41,41,42,42,63,63,63,63,63,46,0,41,41.65217391304348,41,63,3.0434782608695654
1674592542,1,,Aggregated,12.000000,0.000000,41,41,41,42,42,42,42,63,63,63,63,70,0,41,41.52857142857143,41,63,2.6857142857142855
1674592543,1,,Aggregated,17.500000,0.000000,41,41,41,42,42,42,42,63,63,63,63,94,0,41,41.4468085106383,41,63,2.5106382978723403
1674592544,1,,Aggregated,19.666667,0.000000,41,41,41,42,42,42,42,42,63,63,63,118,0,41,41.38135593220339,41,63,2.406779661016949
1674592545,1,,Aggregated,20.750000,0.000000,41,41,41,42,42,42,42,42,63,63,63,141,0,41,41.354609929078016,41,63,2.3404255319148937
1674592546,1,,Aggregated,21.200000,0.000000,41,41,41,41,42,42,42,42,63,63,63,165,0,41,41.32121212121212,41,63,2.290909090909091
1674592547,1,,Aggregated,21.666667,0.000000,41,41,41,41,42,42,42,43,63,63,63,189,0,41,41.301587301587304,41,63,2.253968253968254
1674592548,1,,Aggregated,22.000000,0.000000,41,41,41,41,42,42,42,42,63,63,63,213,0,41,41.28169014084507,41,63,2.2253521126760565
1674592549,1,,Aggregated,22.250000,0.000000,41,41,41,41,42,42,42,42,63,63,63,237,0,41,41.265822784810126,41,63,2.2025316455696204
1674592550,1,,Aggregated,22.333333,0.000000,41,41,41,41,42,42,42,42,63,63,63,260,0,41,41.261538461538464,41,63,2.1846153846153844
1674592551,1,,Aggregated,22.500000,0.000000,41,41,41,41,42,42,42,42,63,63,63,284,0,41,41.23943661971831,41,63,2.1690140845070425
1674592552,1,,Aggregated,23.700000,0.000000,41,41,41,41,42,42,42,42,63,63,63,308,0,41,41.22402597402598,41,63,2.155844155844156
1674592553,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,332,0,41,41.21084337349398,41,63,2.144578313253012
1674592554,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,356,0,41,41.199438202247194,41,63,2.134831460674157
1674592555,1,,Aggregated,23.700000,0.000000,41,41,41,41,42,42,42,42,63,63,63,380,0,41,41.19210526315789,41,63,2.126315789473684
1674592556,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,403,0,41,41.193548387096776,41,63,2.119106699751861
1674592557,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,427,0,41,41.18735362997658,41,63,2.1124121779859486
1674592558,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,451,0,41,41.186252771618626,41,63,2.106430155210643
1674592559,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,475,0,41,41.18526315789474,41,63,2.1010526315789475
1674592560,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,499,0,41,41.18236472945892,41,63,2.096192384769539
1674592561,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,522,0,41,41.18199233716475,41,63,2.0919540229885056
1674592562,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,546,0,41,41.17399267399267,41,63,2.087912087912088
1674592563,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,570,0,41,41.16842105263158,41,63,2.0842105263157893
1674592564,1,,Aggregated,23.700000,0.000000,41,41,41,41,42,42,42,42,63,63,63,594,0,41,41.16498316498316,41,63,2.080808080808081
1674592565,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,618,0,41,41.16181229773463,41,63,2.0776699029126213
1674592566,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,642,0,41,41.154205607476634,40,63,2.074766355140187
1674592567,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,665,0,41,41.153383458646616,40,63,2.0721804511278195
1674592568,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,689,0,41,41.152394775036285,40,63,2.06966618287373
1674592569,1,,Aggregated,23.700000,0.000000,41,41,41,41,42,42,42,42,63,63,63,713,0,41,41.150070126227206,40,63,2.067321178120617
1674592570,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,737,0,41,41.147896879240164,40,63,2.0651289009497966
1674592571,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,761,0,41,41.14717477003942,40,63,2.0630749014454666
1674592572,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,784,0,41,41.14413265306123,40,63,2.061224489795918
1674592573,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,808,0,41,41.13861386138614,40,63,2.0594059405940595
1674592574,1,,Aggregated,23.800000,0.000000,41,41,41,41,42,42,42,42,63,63,63,832,0,41,41.13701923076923,40,63,2.0576923076923075
