Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1674720094,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1674720095,1,,Aggregated,0.000000,0.000000,41,41,42,42,42,220,220,220,220,220,220,19,0,41,50.36842105263158,41,215,5.947368421052632
1674720096,2,,Aggregated,0.000000,0.000000,41,41,42,42,42,42,140,220,220,220,220,61,0,41,47.032786885245905,41,215,5.967213114754099
1674720097,3,,Aggregated,0.000000,0.000000,41,41,42,42,42,42,120,140,220,220,220,128,0,41,45.703125,40,215,5.9765625
1674720098,4,,Aggregated,11.500000,0.000000,41,41,42,42,42,43,110,120,220,220,220,217,0,41,45.06912442396313,40,215,5.981566820276497
1674720099,5,,Aggregated,23.000000,0.000000,41,41,42,42,42,43,120,120,220,220,220,327,0,41,44.932721712538225,40,215,5.984709480122324
1674720100,6,,Aggregated,34.250000,0.000000,41,41,42,42,42,43,120,120,220,220,220,459,0,41,44.87799564270153,40,215,5.9869281045751634
1674720101,7,,Aggregated,45.400000,0.000000,41,41,42,42,42,43,120,120,220,220,220,613,0,41,44.83034257748776,40,215,5.988580750407831
1674720102,8,,Aggregated,56.500000,0.000000,41,41,42,42,42,43,120,120,220,220,220,789,0,41,44.78833967046895,40,215,5.989860583016476
1674720103,9,,Aggregated,67.571429,0.000000,41,41,42,42,42,43,120,120,220,220,220,987,0,41,44.78115501519757,40,215,5.990881458966565
1674720104,10,,Aggregated,78.625000,0.000000,41,42,42,42,42,43,120,120,140,220,220,1207,0,41,44.7870753935377,40,215,5.991714995857498
1674720105,11,,Aggregated,89.666667,0.000000,41,42,42,42,42,43,120,120,140,220,220,1449,0,41,44.77777777777778,40,215,5.992408557625949
1674720106,12,,Aggregated,100.700000,0.000000,41,42,42,42,42,43,120,120,140,220,220,1713,0,41,44.77699941622884,40,215,5.992994746059544
1674720107,13,,Aggregated,122.900000,0.000000,41,42,42,42,42,43,120,120,140,220,220,1999,0,41,44.769884942471236,40,215,5.993496748374187
1674720108,14,,Aggregated,145.000000,0.000000,41,42,42,42,42,43,120,120,120,220,220,2307,0,41,44.77113133940182,40,215,5.993931512787169
1674720109,15,,Aggregated,167.000000,0.000000,41,42,42,42,42,43,120,120,120,220,220,2637,0,41,44.750094804702314,40,215,5.994311717861206
1674720110,16,,Aggregated,189.000000,0.000000,41,42,42,42,42,43,120,120,120,220,220,2988,0,41,44.77744310575636,40,215,5.994645247657296
1674720111,17,,Aggregated,211.000000,0.000000,41,42,42,42,43,44,120,120,130,220,220,3358,0,41,44.7909469922573,40,215,5.994937462775462
1674720112,18,,Aggregated,233.000000,0.000000,41,42,42,42,43,44,120,120,150,220,220,3745,0,41,44.85794392523364,40,215,5.995193591455274
1674720113,19,,Aggregated,253.500000,0.000000,41,42,42,42,43,44,120,120,150,220,220,4156,0,41,44.95115495668912,40,215,5.995428296438884
1674720114,20,,Aggregated,274.700000,0.000000,41,42,42,42,43,44,120,120,150,220,220,4596,0,41,44.96170583115753,40,215,5.9956483899042645
1674720115,21,,Aggregated,296.000000,0.000000,41,42,42,42,43,44,120,120,150,220,220,5058,0,41,44.94701463028865,40,215,5.995848161328588
1674720116,22,,Aggregated,317.700000,0.000000,41,42,42,42,43,44,120,120,150,220,220,5539,0,41,44.940783534934106,40,215,5.996028163928507
1674720117,23,,Aggregated,339.100000,0.000000,41,42,42,42,43,44,120,120,150,220,220,6038,0,41,44.938224577674724,40,215,5.996190791652865
1674720118,24,,Aggregated,360.700000,0.000000,41,42,42,42,43,44,120,120,150,220,220,6563,0,41,44.93112905683377,40,215,5.996343135761085
1674720119,25,,Aggregated,382.600000,0.000000,41,42,42,42,43,44,120,120,160,220,220,7111,0,41,44.97370271410491,40,215,5.996484320067501
1674720120,26,,Aggregated,404.400000,0.000000,41,42,42,42,43,44,120,120,160,220,220,7679,0,41,44.95897903372835,40,215,5.996614142466467
1674720121,27,,Aggregated,425.200000,0.000000,41,42,42,42,43,44,120,120,160,220,220,8273,0,41,44.936177928200166,40,215,5.996736371328418
1674720122,28,,Aggregated,447.100000,0.000000,41,42,42,42,43,46,120,120,160,220,220,8880,0,41,44.97342342342343,40,215,5.9968468468468465
1674720123,29,,Aggregated,470.500000,0.000000,41,42,42,42,43,51,120,120,160,220,220,9503,0,41,45.006208565716086,40,215,5.996948332105651
1674720124,30,,Aggregated,492.500000,0.000000,41,42,42,42,43,50,120,120,160,160,220,10150,0,41,45.03960591133005,40,215,5.997044334975369
1674720125,31,,Aggregated,514.200000,0.000000,41,42,42,42,43,49,120,120,160,160,220,10835,0,41,45.01661282879557,40,215,5.997138901707429
1674720126,32,,Aggregated,534.900000,0.000000,41,42,42,42,43,48,120,120,160,160,220,11548,0,41,44.99038794596467,40,215,5.99722895739522
1674720127,33,,Aggregated,557.400000,0.000000,41,42,42,42,43,48,120,120,150,160,220,12274,0,41,44.966840475802506,40,215,5.9973113899299335
1674720128,34,,Aggregated,579.700000,0.000000,41,42,42,42,43,47,120,120,150,160,220,13000,0,41,44.981,40,215,5.9973846153846155
1674720129,35,,Aggregated,601.700000,0.000000,41,42,42,42,43,46,120,120,160,160,220,13762,0,41,45.00755704112774,40,215,5.9974567650050865
