Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value]&op=dec,1364935,0,41,40.633023550572005,40,55,5.0,758.4552800514283,0.0,41,41,41,41,41,41,42,42,42,44,55
GET,/api/update?value=[value]&op=inc,1364812,0,41,40.63238087003924,40,55,5.0,758.3869324748431,0.0,41,41,41,41,41,41,42,42,42,44,55
GET,on_start_inc,64,0,41,40.8125,40,42,5.0,0.03556296667848023,0.0,41,41,41,41,41,42,42,42,42,42,42
GET,on_start_setup,64,0,2,3.140625,0,68,5.0,0.03556296667848023,0.0,2,2,3,3,4,4,15,68,68,68,68
,Aggregated,2729875,0,41,40.6318274646275,0,68,5.0,1516.9133384596284,0.0,41,41,41,41,41,41,42,42,42,44,68
