Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value]&op=dec,1346408,0,41,41.35217927998051,40,61,5.0,748.3061374857925,0.0,41,42,42,42,42,42,43,43,44,47,61
GET,/api/update?value=[value]&op=inc,1345416,0,41,41.3520093413487,40,59,5.0,747.7548040947358,0.0,41,42,42,42,42,42,43,43,44,46,59
GET,on_start,64,0,2,3.46875,1,70,5.0,0.03556989619720822,0.0,2,2,3,3,4,5,15,70,70,70,70
,Aggregated,2691888,0,41,41.35119366036031,1,70,5.0,1496.0965114767257,0.0,41,42,42,42,42,42,43,43,44,46,70
