Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],2727625,0,41,40.65512744603822,40,55,5.0,1515.755395490732,0.0,41,41,41,41,41,41,42,42,42,44,55
GET,on_start,64,0,1,2.40625,0,66,5.0,0.035565132784531175,0.0,1,1,1,2,3,3,6,66,66,66,66
,Aggregated,2727689,0,41,40.65423000935957,0,66,5.0,1515.7909606235166,0.0,41,41,41,41,41,41,42,42,42,44,66
