Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],2723595,0,41,40.700419115176814,40,54,5.0,1513.4818904115255,0.0,41,41,41,41,41,41,42,42,42,44,54
GET,on_start,64,0,1,2.859375,1,69,5.0,0.035564333532091826,0.0,1,2,2,3,3,5,13,69,69,69,69
,Aggregated,2723659,0,41,40.6995299338133,1,69,5.0,1513.5174547450576,0.0,41,41,41,41,41,41,42,42,42,44,69
