Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],2694487,0,41,41.31177660163141,40,60,5.0,1497.6309173443726,0.0,41,42,42,42,42,42,43,43,44,47,60
GET,on_start,64,0,2,3.1875,1,67,5.0,0.03557203234234934,0.0,2,2,3,3,4,4,19,67,67,67,67
,Aggregated,2694551,0,41,41.310871087613485,1,67,5.0,1497.666489376715,0.0,41,42,42,42,42,42,43,43,44,47,67
