Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],2685649,0,41,41.11196511532222,40,54,5.0,1492.2246331536605,0.0,41,41,41,41,42,42,43,43,45,46,54
GET,on_start,64,0,1,2.859375,1,92,5.0,0.035560259930405756,0.0,1,1,2,2,3,4,5,92,92,92,92
,Aggregated,2685713,0,41,41.11105356380224,1,92,5.0,1492.260193413591,0.0,41,41,41,41,42,42,43,43,45,46,92
