Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value]&op=dec,1375003,0,40,40.36917373998457,40,56,5.0,764.1913852654403,0.0,40,41,41,41,41,41,41,41,42,43,56
GET,/api/update?value=[value]&op=inc,1375700,0,40,40.369359598749725,40,55,5.0,764.5787599806446,0.0,40,41,41,41,41,41,41,41,42,43,55
GET,on_start_inc,64,0,41,40.6875,40,42,5.0,0.03556955778059261,0.0,41,41,41,41,41,41,41,42,42,42,42
GET,on_start_setup,64,0,1,2.328125,0,71,5.0,0.03556955778059261,0.0,1,1,1,1,2,2,11,71,71,71,71
,Aggregated,2750831,0,40,40.3683890431655,0,71,5.0,1528.841284361646,0.0,40,41,41,41,41,41,41,41,42,43,71
