Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],2694950,0,41,41.00753891537877,40,58,5.0,1497.3972037731849,0.0,41,41,41,41,42,42,42,43,43,45,58
GET,on_start,64,0,1,2.796875,1,91,5.0,0.035560370708727,0.0,1,1,2,2,2,3,8,91,91,91,91
,Aggregated,2695014,0,41,41.0066315054393,1,91,5.0,1497.4327641438936,0.0,41,41,41,41,42,42,42,43,43,45,91
