Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],2685820,0,41,41.109699830964104,40,57,5.0,1492.3344076540598,0.0,41,41,41,41,42,42,43,43,44,46,57
GET,on_start,64,0,1,2.796875,1,86,5.0,0.03556061169023234,0.0,1,1,1,2,3,4,10,86,86,86,86
,Aggregated,2685884,0,41,41.10878690218937,1,86,5.0,1492.36996826575,0.0,41,41,41,41,42,42,43,43,44,46,86
