Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],2725846,0,41,40.67709180929517,40,55,5.0,1514.73078058784,0.0,41,41,41,41,41,41,42,42,42,44,55
GET,on_start,64,0,1,2.875,1,68,5.0,0.035564287181895735,0.0,1,2,2,2,4,4,12,68,68,68,68
,Aggregated,2725910,0,41,40.67620427673694,1,68,5.0,1514.7663448750218,0.0,41,41,41,41,41,41,42,42,42,44,68
