Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],14443,0,40,40.452814512220456,40,48,5.0,24.08776536238921,0.0,40,41,41,41,41,41,41,41,42,42,48
GET,on_start,32,0,41,41.9375,41,66,5.0,0.05336900170300178,0.0,41,41,41,41,42,42,66,66,66,66,66
,Aggregated,14475,0,40,40.45609671848014,40,66,5.0,24.141134364092213,0.0,40,41,41,41,41,41,41,41,42,48,66
