Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],2723593,0,41,40.73161445193904,40,55,5.0,1513.7542617562704,0.0,41,41,41,41,41,42,42,42,42,44,55
GET,on_start,64,0,1,2.109375,0,63,5.0,0.03557075993087121,0.0,1,1,1,1,2,3,3,63,63,63,63
,Aggregated,2723657,0,41,40.730706913535734,0,63,5.0,1513.7898325162012,0.0,41,41,41,41,41,42,42,42,42,44,63
