Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],2736018,0,40,40.525127393167736,40,118,5.0,1520.458356696562,0.0,40,41,41,41,41,41,42,42,42,46,120
GET,on_start,64,0,1,2.1875,1,63,5.0,0.0355660433624998,0.0,1,1,1,1,2,3,5,63,63,63,63
,Aggregated,2736082,0,40,40.52423063343862,1,118,5.0,1520.4939227399248,0.0,40,41,41,41,41,41,42,42,42,46,120
