Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],2726682,0,41,40.66554992478037,40,55,5.0,1515.2468282955851,0.0,41,41,41,41,41,41,42,42,42,44,55
GET,on_start,64,0,1,2.28125,1,67,5.0,0.03556549572371016,0.0,1,1,1,1,2,3,7,67,67,67,67
,Aggregated,2726746,0,41,40.664648999210044,1,67,5.0,1515.282393791309,0.0,41,41,41,41,41,41,42,42,42,44,67
