Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/update?value=[value],2690626,0,41,41.36111967995552,40,60,5.0,1495.5135273981548,0.0,41,42,42,42,42,42,43,43,44,46,60
GET,on_start,64,0,1,2.796875,1,69,5.0,0.03557271272688285,0.0,1,2,2,2,3,4,6,69,69,69,69
,Aggregated,2690690,0,41,41.36020240161446,1,69,5.0,1495.5491001108817,0.0,41,42,42,42,42,42,43,43,44,46,69
