Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/query,2217095,0,50,50.30670494498432,41,105,2.9995232500186053,1232.201222529882,0.0,50,52,53,54,56,57,59,60,65,69,100
GET,on_start,64,0,3,5.328125,1,69,5.0,0.03556946285202594,0.0,3,4,5,5,11,19,25,69,69,69,69
,Aggregated,2217159,0,50,50.30540660367615,1,105,2.999580995318784,1232.2367919927342,0.0,50,52,53,54,56,57,59,60,65,69,100
